Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
TATAPOWER,20190314,20190313,20190312,-7190,-7190,-7280,-7280,0.205,-1.04,1.619,-0.206,0.202,-1.438,1.548,-0.205,0.203,-0.34,0,-0.407,0.338,-0.136,0.203,-0.068,0.136,-0.34,1.007,-0.068,-0.202,-1.294,0.337,-0.272,0.539,-0.476,1.22,-7280,-7280,1.22,99.863,1.437,0.208,1.22,1.84,1.639,-0.069,0.273,-0.966,0.137,-0.551,0.274,-0.137,0,-0.69,0,-0.761,0.207,-0.485,0.548,-0.276,0.478,-0.069,0.068,-0.343,0.137,-0.137,1.084,0,0.405,-1.167,-0.273,0.613,0.613,-7280,-7280,-7280,-7280,0,0,0,0,0,0,0,0,0,0,0,1
TATASTEEL,20190313,20190312,20190311,0.143,-1.052,-0.143,-1.341,0.38,-0.509,0.343,-0.23,0.645,-0.201,0.303,-0.171,0.133,-0.496,0.057,-0.392,0.258,-0.029,0.152,-0.124,0.56,-0.249,0.076,-0.181,0.82,-0.152,0.057,-0.608,0.123,-0.899,0.467,-0.143,-1.341,0.286,-0.267,2.977,2.111,0.286,2.046,0.846,-0.098,0.049,-0.587,0.659,0.02,0.29,-0.049,0.425,-0.01,0.289,-0.019,0.212,-0.232,0.528,-0.087,0.402,0.038,0.191,-0.317,0.24,-0.183,-0.019,-0.414,0.345,-0.144,-1.254,-0.509,-0.576,-0.143,-2.309,-0.143,-2.448,0,-1.196,0,-2.162,0,-2.302,0.048,-1.52,0.048,-1.658,0,1
TATASTEEL,20190314,20190313,20190312,-52340,-52340,-51275,-51275,0,-1.196,0.048,-0.666,-0.058,-1.042,0.407,-0.224,0.145,-0.195,0.223,-0.194,0.116,-0.117,0.107,-0.078,0.329,-0.136,0.445,-0.068,0.029,-0.585,0.233,-0.117,0.107,-0.273,-1.431,-51275,-51275,-2.004,97.778,0.143,-1.052,-2.073,0.286,0.38,-0.509,0.343,-0.23,0.645,-0.201,0.303,-0.171,0.133,-0.496,0.057,-0.392,0.258,-0.029,0.152,-0.124,0.56,-0.249,0.076,-0.181,0.82,-0.152,0.057,-0.608,0.123,-0.899,-0.469,0.143,-0.268,-51275,-51275,-51275,-51275,0,0,0,0,0,0,0,0,0,0,0,1
TCS,20190313,20190312,20190311,-0.089,-0.587,0.027,-0.469,0.156,-0.389,0.645,0.045,0.151,-0.097,0.131,-0.087,0.079,-0.303,0.173,-0.127,0.072,-0.131,0.077,-0.164,0.094,-0.102,0.017,-0.371,0.052,-0.401,0.468,-0.32,0.037,-0.536,0.035,0.027,-0.469,-0.117,-0.169,-0.372,-0.919,-0.117,-0.529,0.259,-0.23,0.394,-0.074,-0.049,-0.898,0.03,-0.376,0.087,-0.196,0.107,-0.207,0.042,-0.152,0.094,-0.045,0.02,-0.082,0.109,-0.404,0.29,-0.05,0.193,-0.107,0.064,-0.398,0.504,0.067,0,0.171,-1.711,0.171,-1.711,0.025,-0.472,0.169,-1.713,0.169,-1.713,0.293,-1.587,0.293,-1.587,0,1
TCS,20190314,20190313,20190312,-201150,-201150,-199950,-199950,0.025,-0.472,0.293,-0.274,0.027,-0.324,0.164,-0.03,0.174,-0.022,0.112,-0.144,0.072,-1.595,0.527,-0.066,0.193,-0.138,0.123,-0.226,0.303,-0.123,0.432,-0.013,0.16,-0.291,-0.475,-199950,-199950,-0.6,99.081,-0.089,-0.587,-0.6,-0.117,0.156,-0.389,0.645,0.045,0.151,-0.097,0.131,-0.087,0.079,-0.303,0.173,-0.127,0.072,-0.131,0.077,-0.164,0.094,-0.102,0.017,-0.371,0.052,-0.401,0.468,-0.32,0.037,-0.536,-0.035,-0.002,-0.169,-199950,-199950,-199950,-199950,0,0,0,0,0,0,0,0,0,0,0,1
TECHM,20190313,20190312,20190311,0.092,-0.852,0.856,-0.081,0.135,-0.483,0.356,-0.303,-0.031,-0.659,0.124,-0.093,0.019,-0.355,0.05,-0.231,0.292,-0.075,0.311,-0.131,0.075,-0.087,0.285,-0.025,0.186,-0.168,0.112,-0.137,0.18,-0.224,-0.764,0.856,-0.081,-0.645,-0.407,0,-0.62,-0.77,-0.601,0.246,-0.607,0.755,0.062,0.345,-0.105,0.093,-0.254,0.099,-0.111,0.105,-0.179,0.111,-0.223,0.019,-0.648,0.205,-0.187,0.254,-0.006,0.358,-0.031,-0.087,-0.36,0.161,-0.13,0.136,-0.328,-0.465,1.385,-1.983,1.385,-2.119,0.45,-0.491,0.98,-2.402,0.98,-2.538,0.551,-2.845,0.551,-2.982,1,1
TECHM,20190314,20190313,20190312,-80700,-80700,-78895,-78895,0.45,-0.491,0.551,-0.21,0.031,-0.173,0.031,-0.303,0.056,-0.772,0.031,-0.657,0.037,-0.883,0.314,-0.063,-0.025,-0.627,0.164,-0.31,0.221,-0.019,0.208,-0.311,0.303,-0.216,-2.728,-78895,-78895,-2.278,97.642,0.092,-0.852,-2.285,-0.77,0.135,-0.483,0.356,-0.303,-0.031,-0.659,0.124,-0.093,0.019,-0.355,0.05,-0.231,0.292,-0.075,0.311,-0.131,0.075,-0.087,0.285,-0.025,0.186,-0.168,0.112,-0.137,0.18,-0.224,0.758,-0.285,-0.41,-78895,-78895,-78895,-78895,0,0,0,0,0,0,0,0,0,0,0,1
TITAN,20190313,20190312,20190311,2.002,1.007,0.681,-0.328,2.092,0,0.347,-0.289,0.334,-0.115,0.169,-0.197,0.014,-0.552,0.408,-0.074,0.115,-0.397,0.393,-0.239,0.041,-0.18,0.023,-0.337,0.299,-0.162,0.147,-0.087,0.362,-0.811,-0.525,0.681,-0.328,1.33,-0.667,3.366,1.301,1.33,1.043,1.54,-0.043,0.205,-0.309,0.335,-0.075,0.061,-0.469,0.224,-0.042,-0.005,-0.276,0,-0.262,0.164,-0.056,0.275,-0.009,0.107,-0.587,0.127,-0.358,0.449,-0.061,0.512,-0.291,0.243,-0.234,-0.262,0.681,-2.005,0.681,-2.005,0.594,-0.416,0.594,-2.094,0.594,-2.094,0.161,-2.197,0.161,-2.197,0,1
TITAN,20190314,20190313,20190312,-108640,-108640,-107730,-107730,0.594,-0.416,0.161,-0.221,0.179,-0.778,0.042,-0.641,0.107,-0.476,0.195,-0.051,0.009,-0.52,0.14,-0.103,0.089,-0.446,0.882,-0.066,0.084,-0.547,0.456,-0.023,0.634,0.023,-0.946,-107730,-107730,-0.844,99.071,2.002,1.007,-0.844,1.33,2.092,0,0.347,-0.289,0.334,-0.115,0.169,-0.197,0.014,-0.552,0.408,-0.074,0.115,-0.397,0.393,-0.239,0.041,-0.18,0.023,-0.337,0.299,-0.162,0.147,-0.087,0.362,-0.811,0.522,-0.087,-0.662,-107730,-107730,-107730,-107730,0,0,0,0,0,0,0,0,0,0,0,1
ULTRACEMCO,20190313,20190312,20190311,1.501,0.726,0.78,0,0.267,-0.383,0.464,-0.16,0.269,-0.015,0.558,-0.092,1.013,-0.091,0.292,-0.047,0.157,-0.035,0.082,-0.273,0.064,-1.114,0.05,-0.571,0.167,-0.221,0.049,-0.098,0.061,-0.383,0.685,0.78,0,0.726,-0.08,2.487,1.852,0.726,1.819,0.313,-0.303,0.163,-0.451,0.501,-0.014,0.233,-0.03,0.013,-0.289,0.399,0.036,0.074,-0.151,0.298,-0.049,0.944,-0.096,0.19,-0.185,0.269,-0.052,-0.049,-0.197,0.333,-0.073,-1.904,-0.416,-0.419,1.069,-1.561,1.069,-2.112,0.701,-0.079,0.99,-1.642,0.99,-2.193,0.511,-2.134,0.511,-2.688,0,1
ULTRACEMCO,20190314,20190313,20190312,-409800,-409800,-402465,-402465,0.701,-0.079,0.511,-0.287,-0.176,-1.296,0.227,-0.378,0.017,-0.375,0.122,-0.074,-0.004,-0.221,0.064,-0.757,0.051,-0.295,0.095,-0.423,0.063,-0.16,0.609,-0.274,0.124,-0.341,-2.315,-402465,-402465,-1.737,98.186,1.501,0.726,-1.822,0.726,0.267,-0.383,0.464,-0.16,0.269,-0.015,0.558,-0.092,1.013,-0.091,0.292,-0.047,0.157,-0.035,0.082,-0.273,0.064,-1.114,0.05,-0.571,0.167,-0.221,0.049,-0.098,0.061,-0.383,-0.69,-0.079,-0.079,-402465,-402465,-402465,-402465,0,0,0,0,0,0,0,0,0,0,0,1
UNIONBANK,20190313,20190312,20190311,-2.476,-3.856,0.121,-1.224,1.165,-0.952,-0.236,-1.193,0.119,-0.899,0.239,-0.542,0.06,-1.335,0.602,-0.487,0.302,-0.427,0.423,-0.182,1.488,-0.182,0.419,-0.241,0.06,-0.542,0.359,-0.12,0.06,-1.521,-2.539,0.121,-1.224,-2.6,-0.589,7.863,5.889,-2.6,4.353,0.815,-0.381,1.24,0.125,0.928,-0.062,0.185,-0.435,0.062,-0.311,0.124,-0.312,1.045,0,1.457,0.123,0.546,0,0.182,-0.244,0.546,-0.122,1.382,-0.061,0.599,-0.789,-3.829,-2.414,-2.6,0.541,-2.478,0.541,-2.478,0,-1.346,0.421,-2.602,0.421,-2.602,1.022,-1.983,1.022,-1.983,0,1
UNIONBANK,20190314,20190313,20190312,-8180,-8180,-8160,-8160,0,-1.346,1.022,-0.366,-0.061,-1.856,0.792,-0.123,0.367,-0.308,0.428,-0.556,0.185,-0.496,0.369,0,0.795,-0.062,1.568,-0.369,0.662,-0.426,0.422,-0.486,0.722,-0.426,0.363,-8160,-8160,-0.242,98.309,-2.476,-3.856,-0.242,-2.6,1.165,-0.952,-0.236,-1.193,0.119,-0.899,0.239,-0.542,0.06,-1.335,0.602,-0.487,0.302,-0.427,0.423,-0.182,1.488,-0.182,0.419,-0.241,0.06,-0.542,0.359,-0.12,0.06,-1.521,2.476,-0.121,-0.608,-8160,-8160,-8160,-8160,0,0,0,0,0,0,0,0,0,0,0,1
UPL,20190313,20190312,20190311,0.177,-0.897,0.366,-0.706,0,-0.711,0.29,-0.067,1.125,-0.212,0.193,-0.155,0.077,-0.389,0.011,-0.267,0.095,-0.178,0.2,-0.089,-0.067,-0.262,0.25,-0.045,0.283,-0.072,0.222,-0.111,0.105,-0.413,0.44,0.366,-0.706,-0.189,-0.367,1.222,0.52,-0.189,0.859,0.886,-0.158,0.335,-0.303,0.29,-0.179,0.4,-0.078,0.056,-0.212,0.2,-0.324,0.29,-0.314,0.084,-0.257,-0.011,-0.235,0.084,-0.062,0.128,0.006,0.045,-0.157,0.44,-0.084,-0.397,-0.368,-0.368,0.493,-0.706,1.372,-0.706,0,-1.076,0.127,-1.076,1.01,-1.076,0.759,-0.073,1.636,-0.073,1,1
UPL,20190314,20190313,20190312,-90060,-90060,-91020,-91020,0,-1.076,0.422,-0.039,0.571,-0.128,0.05,-0.14,0.273,-0.006,0.094,-0.089,-0.011,-0.223,0.267,-0.028,0.51,-0.05,0.116,-0.167,0.072,-0.2,1.35,-0.022,0.792,-0.011,1.679,-91020,-91020,1.054,100.954,0.177,-0.897,1.054,-0.189,0,-0.711,0.29,-0.067,1.125,-0.212,0.193,-0.155,0.077,-0.389,0.011,-0.267,0.095,-0.178,0.2,-0.089,-0.067,-0.262,0.25,-0.045,0.283,-0.072,0.222,-0.111,0.105,-0.413,-0.442,-0.367,-0.367,-91020,-91020,-91020,-91020,0,0,0,0,0,0,0,0,0,0,0,1
VEDL,20190313,20190312,20190311,-0.084,-1.971,-0.084,-1.971,0.944,-0.253,0.083,-0.757,0.554,-0.14,0.444,-0.167,0.139,-0.307,0.305,-0.223,0.139,-0.364,0.112,-0.337,0.196,-0.084,0.391,-0.168,0.445,-0.168,0.139,-1.269,0.363,-0.197,-0.644,-0.084,-1.971,0,0.252,3.525,2.36,0,1.863,0.799,-0.724,0.597,-0.201,1.322,0.057,0.281,-0.368,0.141,-0.34,0.366,-0.113,0.028,-0.653,0.056,-0.198,0.338,-0.113,0.393,0.028,0.727,-0.226,0.084,-0.281,0.084,-0.994,-1.374,-0.762,-1.019,-0.084,-4.326,-0.084,-4.326,0.168,-1.714,0.168,-4.063,0.168,-4.063,0.199,-2.835,0.199,-2.835,0,1
VEDL,20190314,20190313,20190312,-17700,-17700,-17060,-17060,0.168,-1.714,0.199,-0.4,-0.028,-1.327,0.23,-0.638,0.115,-0.435,0.144,-0.087,0.029,-0.758,0.174,-0.38,0.348,-0.204,0.058,-0.233,0.491,-0.438,0.058,-0.524,0.087,-0.702,-2.506,-17060,-17060,-3.488,95.843,-0.084,-1.971,-3.73,0,0.944,-0.253,0.083,-0.757,0.554,-0.14,0.444,-0.167,0.139,-0.307,0.305,-0.223,0.139,-0.364,0.112,-0.337,0.196,-0.084,0.391,-0.168,0.445,-0.168,0.139,-1.269,0.363,-0.197,0.64,0.252,0.252,-17060,-17060,-17060,-17060,0,0,0,0,0,0,0,0,0,0,0,1
VOLTAS,20190313,20190312,20190311,-0.416,-1.373,0.408,-0.541,0.238,-1.455,1.886,0.008,0.23,-0.239,0.103,-0.672,0.556,-0.232,0.16,-1.418,0.577,-0.121,0.208,-0.112,0.112,-0.201,0.016,-0.378,0.455,-0.048,0.191,-0.328,0.072,-0.854,0.538,0.408,-0.541,-0.819,-0.271,5.548,3.945,-0.828,4.959,1.148,0,0.612,-0.083,0.166,-0.409,0.661,-0.142,0.82,-0.017,0.262,-0.115,0.294,-0.189,0.619,0.09,0.76,-0.082,0.234,-0.268,0.307,-0.008,0.363,-0.073,1.505,0.105,-4.097,0.008,-0.384,1.199,-1.179,1.199,-1.179,0.136,-0.816,0.929,-1.455,0.929,-1.455,1.032,-1.349,1.032,-1.349,0,1
VOLTAS,20190314,20190313,20190312,-62305,-62305,-61780,-61780,0.136,-0.816,1.032,-0.225,0.016,-0.884,0.303,-0.249,0.112,-0.064,0.088,-0.096,0,-0.474,0.112,-0.744,0.145,-0.699,0.62,0.041,0.081,-0.299,0.674,-0.097,0.081,-0.559,-0.743,-61780,-61780,-0.848,98.998,-0.416,-1.373,-0.848,-0.828,0.238,-1.455,1.886,0.008,0.23,-0.239,0.103,-0.672,0.556,-0.232,0.16,-1.418,0.577,-0.121,0.208,-0.112,0.112,-0.201,0.016,-0.378,0.455,-0.048,0.191,-0.328,0.072,-0.854,-0.541,-0.265,-0.273,-61780,-61780,-61780,-61780,0,0,0,0,0,0,0,0,0,0,0,1
WIPRO,20190313,20190312,20190311,1.694,0.344,1.6,0.248,0.722,-0.096,0.209,-0.498,0.267,-0.115,0.209,-0.038,0.323,-0.076,0.076,-0.42,0.057,-0.673,0.229,-0.057,0.191,-0.019,0.247,-0.057,0.057,-0.21,0,-0.44,-0.019,-0.557,-0.402,1.6,0.248,0.096,-0.517,1.692,0.882,0.096,0.462,0.539,-0.427,0.27,-0.213,0.135,-0.155,0.538,-0.155,0.096,-0.407,0.404,0.058,0.077,-0.116,0.346,-0.077,0.269,-0.077,0.058,-0.541,0.46,-0.077,0.153,-0.25,0.077,-0.212,-0.367,-0.423,-0.52,1.6,-2.01,1.6,-2.01,1.242,-0.115,1.242,-2.381,1.242,-2.381,0.151,-3.025,0.151,-3.025,1,1
WIPRO,20190314,20190313,20190312,-26130,-26130,-25690,-25690,1.242,-0.115,0.151,-3.025,0.712,0.116,0.441,-0.077,0.173,-0.193,0.019,-0.348,-0.039,-0.583,0.271,-0.019,0.155,-0.019,0.193,-0.174,0.155,-0.37,0.56,-0.097,0.174,-0.564,-2.346,-25690,-25690,-1.706,97.884,1.694,0.344,-1.706,0.096,0.722,-0.096,0.209,-0.498,0.267,-0.115,0.209,-0.038,0.323,-0.076,0.076,-0.42,0.057,-0.673,0.229,-0.057,0.191,-0.019,0.247,-0.057,0.057,-0.21,0,-0.44,-0.019,-0.557,0.4,-0.363,-0.517,-25690,-25690,-25690,-25690,0,0,0,0,0,0,0,0,0,0,0,1
WOCKPHARMA,20190313,20190312,20190311,-0.737,-2.268,0.42,-1.094,0.571,-0.35,0.539,-0.453,0.629,-0.204,0.669,-0.474,1.342,-0.113,0.224,-1.134,0.371,-0.306,0.191,-0.283,0.135,-0.226,0.158,-0.294,0.472,-0.09,0.393,-0.203,0.09,-2.057,-0.934,0.42,-1.094,-1.162,-0.281,5.116,4.237,-1.162,3.616,0.865,-0.189,0.373,-0.282,0.754,-0.129,0.64,-0.059,0.969,0.047,0.22,-0.676,0.22,-0.116,0.093,-0.233,0.543,-0.233,-0.046,-0.676,0.855,-0.07,2.464,-0.058,0.237,-0.949,-2.998,-1.001,-1.001,1.126,-1.269,1.126,-3.052,0.624,-0.887,1.329,-1.061,1.329,-2.84,0.968,-1.43,0.968,-3.216,0,1
WOCKPHARMA,20190314,20190313,20190312,-43710,-43710,-42600,-42600,0.624,-0.887,0.968,-0.057,0.407,-1.488,0.228,-0.506,0.343,-0.253,0.309,-0.323,0.377,-0.472,0.114,-0.241,0.252,-0.057,0.32,0.023,0.034,-0.576,-0.035,-2.077,0.267,-0.858,-2.974,-42600,-42600,-2.6,97.055,-0.737,-2.268,-2.6,-1.162,0.571,-0.35,0.539,-0.453,0.629,-0.204,0.669,-0.474,1.342,-0.113,0.224,-1.134,0.371,-0.306,0.191,-0.283,0.135,-0.226,0.158,-0.294,0.472,-0.09,0.393,-0.203,0.09,-2.057,0.925,0.205,-0.286,-42600,-42600,-42600,-42600,0,0,0,0,0,0,0,0,0,0,0,1
YESBANK,20190313,20190312,20190311,-0.74,-2.143,0.296,-1.093,0.376,-0.527,0.021,-0.825,0.523,-0.105,0.439,-0.063,0.042,-0.591,0.357,-0.594,0.401,0.085,0.127,-0.51,0.021,-0.233,0.106,-0.17,0.527,-0.106,0.168,-0.19,-0.021,-1.021,-1.06,0.296,-1.093,-1.039,-0.587,2.55,1.666,-1.039,1.354,0.745,-0.648,0.362,-0.279,1.059,-0.021,0.254,-0.277,0.381,-0.043,1.134,0,0.231,-0.317,0.211,-0.211,0.421,0,0.126,-0.508,0.211,-0.148,0.211,-0.169,0.063,-0.594,-1.048,-0.485,-0.846,3.518,-1.354,4.746,-1.354,0.021,-1.372,3.252,-1.633,4.483,-1.633,4.152,-0.688,5.372,-0.688,1,1
YESBANK,20190314,20190313,20190312,-23550,-23550,-24330,-24330,0.021,-1.372,0.404,-0.064,-0.064,-0.838,0.512,-0.236,0.404,-0.043,0.319,-0.15,0.53,-0.342,0.446,-0.021,3.485,-0.149,0.898,-0.021,1.191,-0.576,0.486,-0.224,0.203,-0.925,4.093,-24330,-24330,3.193,102.854,-0.74,-2.143,3.193,-1.039,0.376,-0.527,0.021,-0.825,0.523,-0.105,0.439,-0.063,0.042,-0.591,0.357,-0.594,0.401,0.085,0.127,-0.51,0.021,-0.233,0.106,-0.17,0.527,-0.106,0.168,-0.19,-0.021,-1.021,1.049,-0.276,-0.595,-24330,-24330,-24330,-24330,0,0,0,0,0,0,0,0,0,0,0,1
ZEEL,20190313,20190312,20190311,1.146,-0.373,-0.238,-1.778,0.087,-0.816,0.667,-0.254,0.472,-0.044,0.537,-0.044,0.48,-0.044,0.284,-0.374,2.621,0.033,1.311,0.022,0.431,-0.217,0.032,-0.487,1.633,-0.011,0.582,-0.342,0.021,-2.304,2.017,-0.238,-1.778,1.381,0.011,0.131,-0.772,1.381,-0.883,0.631,-0.838,0.044,-1.741,0.614,-0.343,0.361,-0.209,0.307,-0.231,0.219,-0.596,0.176,-0.309,0.406,-0.21,0.219,-0.231,-0.022,-0.442,0.242,-0.221,0.121,-0.121,0.286,-0.321,1.243,-0.805,-0.927,-0.238,-3.16,-0.238,-3.424,0.324,-1.207,0.324,-2.581,0.324,-2.844,0.349,-1.78,0.349,-2.041,0,1
ZEEL,20190314,20190313,20190312,-46000,-46000,-44780,-44780,0.324,-1.207,0.349,-0.296,-0.142,-1.214,0.055,-0.809,0.165,-0.777,0.044,-0.467,0.342,-0.367,0.11,-0.222,-0.055,-0.389,0.518,-0.011,-0.044,-0.667,0.155,-0.68,0.521,-0.482,-1.916,-44780,-44780,-2.718,97.137,1.146,-0.373,-2.718,1.381,0.087,-0.816,0.667,-0.254,0.472,-0.044,0.537,-0.044,0.48,-0.044,0.284,-0.374,2.621,0.033,1.311,0.022,0.431,-0.217,0.032,-0.487,1.633,-0.011,0.582,-0.342,0.021,-2.304,-2.058,0.561,0.011,-44780,-44780,-44780,-44780,0,0,0,0,0,0,0,0,0,0,0,1
