Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
GRASIM,20190313,20190312,20190311,-83000,-83000,-82980,-82980,0.812,-0.241,0.352,-0.306,0.245,-0.222,0.054,-0.084,0,-0.198,0.072,-0.451,0.204,-0.084,0.06,-0.09,0.024,-0.174,0.06,-0.054,0.018,-0.162,0.054,-0.518,0.072,-0.884,-0.584,-82980,-82980,-0.024,99.856,3.521,2.497,-0.024,2.32,1.065,-0.006,0.08,-0.648,0.562,-0.018,0.355,-0.104,0.031,-0.387,0.202,-0.049,0.25,-0.129,0.468,-0.073,1.274,-0.116,0.024,-0.477,0.006,-0.553,0.048,-0.358,0.633,-0.085,-1.434,-0.417,-0.423,-82980,-82980,-82980,-82980,0,0,0,0,0,0,0,0,0,0,0,1
HCLTECH,20190312,20190311,20190308,1.134,-0.695,1.389,-0.435,1.037,-0.089,0.514,-0.049,-0.039,-0.745,-0.005,-0.386,0.123,-0.232,0.094,-0.332,-0.01,-0.782,0.005,-0.504,0.303,-0.04,0.095,-0.18,0.105,-0.08,0.234,-0.055,0.213,-0.219,-1.205,1.389,-0.435,-0.259,0,-1.115,-2.266,-0.259,-1.967,0.102,-1.821,0.388,-0.143,0.704,0.079,0.269,-0.339,0.152,-0.285,0.025,-0.295,0.079,-0.079,0.034,-0.558,0.039,-0.222,0.118,-0.178,0.281,-0.317,0.01,-0.258,0.118,-0.547,0.41,0.203,0,1.481,-0.435,1.481,-0.435,1.389,-0.435,1.481,-0.435,1.481,-0.435,0.593,-0.686,0.593,-0.686,0,1
HCLTECH,20190313,20190312,20190311,-100340,-100340,-101235,-101235,1.389,-0.435,0.593,0.01,0.211,-0.282,0.044,-0.218,0.099,-0.218,0.094,-0.517,0.301,-0.084,0.394,-0.099,0.005,-0.129,0.01,-0.054,0.099,-0.049,0.384,-0.561,0.074,-0.614,-0.01,-101235,-101235,0.883,100.792,1.134,-0.695,0.883,-0.259,1.037,-0.089,0.514,-0.049,-0.039,-0.745,-0.005,-0.386,0.123,-0.232,0.094,-0.332,-0.01,-0.782,0.005,-0.504,0.303,-0.04,0.095,-0.18,0.105,-0.08,0.234,-0.055,0.213,-0.219,1.19,0,0,-101235,-101235,-101235,-101235,0,0,0,0,0,0,0,0,0,0,0,1
HDFC,20190312,20190311,20190308,1.49,0.9,0.991,0.399,0.269,-0.212,0.632,0.045,0.426,0.026,0.037,-0.479,0.084,-0.045,0.145,-0.029,-0.021,-0.278,0.108,-0.05,0.034,-0.207,0.174,-0.016,0.353,-0.013,0.205,-0.203,0.404,-0.355,0.556,0.991,0.399,0.778,-0.734,0.806,0.326,0.503,0.329,0.109,-0.262,0.13,-0.216,0.189,-0.037,0.101,-0.12,0.272,-0.024,0.141,-0.091,0.088,-0.091,0.053,-0.203,0.298,-0.013,0.101,-0.192,0.21,-0.048,0.395,-0.051,0.278,-0.178,-0.475,-0.09,-0.21,0.991,0.134,1.679,0.134,0.269,-0.328,0.269,-0.595,0.961,-0.595,0.34,-0.368,1.184,-0.368,1,0
HDFC,20190313,20190312,20190311,-191040,-191040,-192900,-192900,0.269,-0.328,0.165,-0.197,0.249,0.016,0.267,-0.013,0.026,-0.21,0.05,-0.241,0.089,-0.305,0.152,-0.113,0.298,-0.129,0.133,-0.458,0.303,-0.113,0.826,-0.042,0.439,-0.289,1.187,-192900,-192900,0.964,100.921,1.49,0.9,0.964,0.503,0.269,-0.212,0.632,0.045,0.426,0.026,0.037,-0.479,0.084,-0.045,0.145,-0.029,-0.021,-0.278,0.108,-0.05,0.034,-0.207,0.174,-0.016,0.353,-0.013,0.205,-0.203,0.404,-0.355,-0.559,-0.452,-0.73,-192900,-192900,-192900,-192900,0,0,0,0,0,0,0,0,0,0,0,1
HDFCBANK,20190312,20190311,20190308,0.927,0.634,1.053,0.76,0.507,-0.007,0.105,-0.105,0.289,-0.094,0.04,-0.239,0.199,0,0.061,-0.192,0.103,-0.096,0.037,-0.395,0.2,-0.132,0.199,-0.118,0.148,-0.132,0.075,-0.16,-0.016,-0.468,-0.484,1.053,0.76,-0.127,-0.915,1.256,0.746,-0.127,0.616,0.283,-0.192,0.102,-0.102,0.347,-0.043,0.106,-0.064,0.462,-0.097,0.08,-0.142,0.071,-0.184,0.056,-0.461,0.123,-0.204,0.323,-0.014,0.137,-0.099,0.453,-0.012,0.202,-0.038,-0.76,-0.101,-0.139,1.369,0.4,1.87,0.4,0.191,-0.105,0.51,-0.468,1.014,-0.468,0.565,-0.412,1.07,-0.412,1,0
HDFCBANK,20190313,20190312,20190311,-214600,-214600,-217000,-217000,0.191,-0.105,0.056,-0.402,0.331,-0.089,0.314,-0.047,-0.016,-0.137,0.098,-0.047,0.119,-0.205,0.088,-0.093,0.301,-0.051,0.028,-0.333,0.193,-0.07,0.811,0.028,0.331,-0.092,1.161,-217000,-217000,1.105,100.932,0.927,0.634,1.105,-0.127,0.507,-0.007,0.105,-0.105,0.289,-0.094,0.04,-0.239,0.199,0,0.061,-0.192,0.103,-0.096,0.037,-0.395,0.2,-0.132,0.199,-0.118,0.148,-0.132,0.075,-0.16,-0.016,-0.468,0.482,-0.872,-0.917,-217000,-217000,-217000,-217000,0,0,0,0,0,0,0,0,0,0,0,1
HDIL,20190313,20190312,20190311,-2415,-2415,-2460,-2460,1.949,-0.399,3.612,-0.198,0,-1.354,0.192,-1.17,0.193,-0.781,0.581,-0.195,0.194,-0.587,0.194,-0.391,0,-0.783,0.195,-0.391,0.195,-0.787,0.584,0,0.58,-0.982,0.977,-2460,-2460,1.758,97.416,3.899,1.597,1.758,0.805,1.793,-0.203,1.19,0,0.2,-0.604,1.961,-0.402,0,-1.406,0.2,-0.402,0.598,-0.201,0,-0.602,0.4,0.2,0.2,-0.402,0.2,-0.402,0.2,-0.402,0.2,-0.808,0.201,-1.004,-1.207,-2460,-2460,-2460,-2460,0,0,0,0,0,0,0,0,0,0,0,1
HEROMOTOCO,20190312,20190311,20190308,3.418,1.753,1.216,-0.487,2.619,-0.073,0.032,-1.332,0.362,-0.127,0.034,-0.401,0.434,0.032,0.199,-0.22,0.445,0,0.368,-0.107,0.179,-0.034,0.039,-0.764,0.273,-0.212,0.129,-0.158,0.128,-0.428,-0.121,1.216,-0.487,2.229,-1.232,3.362,0.691,2.229,0.341,0.292,-0.831,0.402,-0.587,0.182,-0.374,0.541,-0.096,0.094,-0.238,0.149,-0.181,0.053,-0.182,0.04,-0.386,0.057,-0.298,0.392,0,0.147,-0.199,0.367,-0.029,1.274,-0.048,-0.889,-0.175,-0.425,1.216,-0.883,1.216,-0.883,0.211,-1.51,0.211,-1.91,0.211,-1.91,0.602,-0.677,0.602,-0.677,1,0
HEROMOTOCO,20190313,20190312,20190311,-284240,-284240,-280745,-280745,0.211,-1.51,0.602,-0.411,-0.02,-0.637,0.176,-0.383,0.178,-0.319,0.33,0.045,0.214,-0.07,0.319,-0.073,0.173,-0.207,0.507,-0.029,0.032,-0.16,0.212,-0.281,0.142,-0.5,-0.02,-280745,-280745,-1.244,98.539,3.418,1.753,-1.244,2.229,2.619,-0.073,0.032,-1.332,0.362,-0.127,0.034,-0.401,0.434,0.032,0.199,-0.22,0.445,0,0.368,-0.107,0.179,-0.034,0.039,-0.764,0.273,-0.212,0.129,-0.158,0.128,-0.428,0.121,-1.018,-1.207,-280745,-280745,-280745,-280745,0,0,0,0,0,0,0,0,0,0,0,1
HINDALCO,20190312,20190311,20190308,3.665,2.642,1.759,0.716,0.53,-0.535,0.151,-0.355,0.878,0.076,0.1,-0.581,0.075,-0.328,0.351,-0.076,0.1,-0.201,0.275,-0.05,0.449,-0.025,0.2,-0.301,0.473,-0.05,-0.025,-0.325,0.891,-0.025,1.542,1.759,0.716,2.377,-0.989,0.58,-0.484,1.94,-0.767,0.203,-0.948,0.709,-1.082,0.384,-0.517,0.026,-0.568,0.385,-0.026,0.154,-0.077,0.358,-0.103,0.255,-0.128,0.179,-0.154,0.307,-0.026,0.331,-0.026,0.102,-0.153,0.255,-0.282,0.331,-0.587,-0.818,2.827,0.716,2.827,0.716,0.806,-0.247,1.885,-0.247,1.885,-0.247,1.232,-0.492,1.232,-0.492,1,0
HINDALCO,20190313,20190312,20190311,-20200,-20200,-20240,-20240,0.806,-0.247,0.753,-0.098,0.146,-0.195,0.292,-0.147,0.243,-0.049,0.677,-0.146,0.195,-0.637,0.024,-0.418,-0.025,-0.27,0.707,0.049,0.122,-0.221,0.608,-0.098,-0.024,-1.707,-0.467,-20240,-20240,0.246,99.704,3.665,2.642,0.197,1.94,0.53,-0.535,0.151,-0.355,0.878,0.076,0.1,-0.581,0.075,-0.328,0.351,-0.076,0.1,-0.201,0.275,-0.05,0.449,-0.025,0.2,-0.301,0.473,-0.05,-0.025,-0.325,0.891,-0.025,-1.566,-0.52,-0.97,-20240,-20240,-20240,-20240,0,0,0,0,0,0,0,0,0,0,0,1
HINDPETRO,20190312,20190311,20190308,6.494,5.292,1.698,0.435,2.243,-0.12,1.884,-0.02,0.786,-0.291,0.914,0.019,1.615,-0.134,0.693,-0.246,0.563,-0.095,0.151,-0.78,0.245,-0.208,0.113,-0.513,0.152,-0.438,0.398,-0.555,0.87,-0.115,3.113,1.698,0.435,4.897,-0.918,3.082,0.739,4.879,0.58,0,-0.935,0.463,-0.243,0.464,-0.346,0.765,-0.142,0.081,-0.303,0,-0.486,0.302,-0.203,0.202,-0.529,0.081,-0.304,0.484,-0.081,0.241,-0.364,0.463,0.04,1.551,0,-1.113,-0.12,-0.28,3.375,-1.055,3.375,-1.055,0.84,-0.435,2.531,-1.937,2.531,-1.937,2.091,-2.398,2.091,-2.398,1,0
HINDPETRO,20190313,20190312,20190311,-26470,-26470,-26085,-26085,0.84,-0.435,0.67,-1.194,1.596,-0.431,0.13,-0.993,0,-1.249,-0.056,-1.276,0.341,-0.363,0.19,-0.478,0.076,-0.594,0.571,-0.211,0.832,-0.248,-0.038,-0.667,0.057,-1.074,-1.929,-26085,-26085,-1.47,97.855,6.494,5.292,-1.47,4.879,2.243,-0.12,1.884,-0.02,0.786,-0.291,0.914,0.019,1.615,-0.134,0.693,-0.246,0.563,-0.095,0.151,-0.78,0.245,-0.208,0.113,-0.513,0.152,-0.438,0.398,-0.555,0.87,-0.115,-3.213,-0.854,-0.873,-26085,-26085,-26085,-26085,0,0,0,0,0,0,0,0,0,0,0,1
HINDUNILVR,20190312,20190311,20190308,1.445,0.803,0.87,0.224,0.641,-0.117,0.7,-0.009,0.466,0.003,0.145,-0.166,0.012,-0.105,0,-0.169,0.029,-0.087,0.029,-0.116,0.032,-0.336,0.215,-0.181,-0.026,-0.213,0,-0.058,0.175,-0.117,0.262,0.87,0.224,0.699,-0.232,0.583,-0.176,0.58,-0.259,0.525,-0.038,0.294,-0.331,0.035,-0.488,0.515,-0.091,-0.003,-0.373,0.032,-0.126,0.015,-0.183,0.006,-0.283,0.065,-0.215,0.235,-0.018,0.118,-0.097,0.188,-0.035,0.226,-0.024,0.663,-0.2,-0.2,1.383,0.224,1.383,0.224,0.642,-0.006,1.156,-0.006,1.156,-0.006,0.633,0.052,0.633,0.052,1,0
HINDUNILVR,20190313,20190312,20190311,-171790,-171790,-173380,-173380,0.642,-0.006,0.461,0.052,0.049,-0.219,0.178,-0.084,-0.014,-0.271,0.247,-0.023,0.006,-0.11,0.058,-0.023,0,-0.112,0,-0.26,-0.115,-0.231,0.259,-0.009,-0.037,-0.381,0.392,-173380,-173380,0.985,100.867,1.445,0.803,0.917,0.58,0.641,-0.117,0.7,-0.009,0.466,0.003,0.145,-0.166,0.012,-0.105,0,-0.169,0.029,-0.087,0.029,-0.116,0.032,-0.336,0.215,-0.181,-0.026,-0.213,0,-0.058,0.175,-0.117,-0.263,-0.111,-0.23,-173380,-173380,-173380,-173380,0,0,0,0,0,0,0,0,0,0,0,1
IBREALEST,20190312,20190311,20190308,3.028,1.474,1.956,0.385,0.518,-0.458,1.032,-0.13,1.981,-0.393,0.447,-0.257,0.384,-0.064,1.017,0,-0.127,-1.029,0.192,-0.129,0.192,-0.581,0,-0.581,0.193,-0.323,1.145,0,0.256,-0.908,1.223,1.956,0.385,1.474,-1.041,1.618,0.654,1.094,0.066,1.809,-0.662,1.404,-0.13,0,-0.782,1.094,-0.458,0.708,-0.325,-0.065,-0.522,0.389,-0.065,0.065,-0.522,0.065,-0.525,0.261,-0.131,0.065,-0.394,0.327,-0.793,0.916,-0.198,1.553,-1.052,-1.052,9.016,0.385,9.016,0.385,0.946,-0.641,8.08,-0.641,8.08,-0.641,7.377,-0.253,7.377,-0.253,1,0
IBREALEST,20190313,20190312,20190311,-7750,-7750,-8030,-8030,0.946,-0.641,6.113,-0.253,2.225,-0.967,0.651,-0.841,0.537,-0.603,0,-0.665,0.481,-0.791,0.964,0,-0.06,-0.486,0.182,-0.365,0.844,0,0,-1.104,-0.061,-1.734,2.706,-8030,-8030,3.444,101.847,3.028,1.474,3.444,1.094,0.518,-0.458,1.032,-0.13,1.981,-0.393,0.447,-0.257,0.384,-0.064,1.017,0,-0.127,-1.029,0.192,-0.129,0.192,-0.581,0,-0.581,0.193,-0.323,1.145,0,0.256,-0.908,-1.238,-0.641,-1.03,-8030,-8030,-8030,-8030,0,0,0,0,0,0,0,0,0,0,0,1
IBULHSGFIN,20190312,20190311,20190308,3.357,2.31,1.903,0.841,1.303,-0.397,0.35,-0.466,0.797,-0.12,0.945,0.042,0.112,-0.301,0.598,0,-0.028,-0.871,0.314,-0.133,0.39,-0.042,0.638,-0.133,0.458,-0.147,0.056,-0.378,0.693,0,1.036,1.903,0.841,1.652,-1.313,-0.188,-1.914,1.481,-2.422,2.044,-0.983,0.38,-1.756,0.304,-1.233,0.671,-0.196,0.497,-0.292,0.028,-0.891,0.236,-0.195,0.132,-1.147,0.049,-0.994,0.231,-0.437,0.098,-0.914,0.092,-1.483,0.908,0.029,4.249,-0.897,-0.897,1.903,0.201,1.903,0.201,0.634,-0.441,0.634,-1.09,0.634,-1.09,0.336,-0.972,0.336,-0.972,1,0
IBULHSGFIN,20190313,20190312,20190311,-72725,-72725,-71885,-71885,0.634,-0.441,0.336,-0.553,-0.014,-0.746,0.172,-0.242,0.2,-0.256,-0.021,-0.694,0.428,-0.055,0.535,-0.035,0.433,-0.249,0.027,-0.428,0.303,-0.028,0.09,-0.069,0,-1.426,-1.049,-71885,-71885,-1.167,98.318,3.357,2.31,-1.167,1.481,1.303,-0.397,0.35,-0.466,0.797,-0.12,0.945,0.042,0.112,-0.301,0.598,0,-0.028,-0.871,0.314,-0.133,0.39,-0.042,0.638,-0.133,0.458,-0.147,0.056,-0.378,0.693,0,-1.047,-1.118,-1.294,-71885,-71885,-71885,-71885,0,0,0,0,0,0,0,0,0,0,0,1
ICICIBANK,20190312,20190311,20190308,2.493,1.55,1.352,0.398,0.535,-0.405,0.52,-0.054,0.572,0.12,0.252,0.013,0.04,-0.147,0.066,-0.067,0.173,-0.093,0.146,-0.093,0.318,-0.08,0.357,-0.199,0.106,-0.44,0.292,-0.067,0.093,-0.373,0.665,1.352,0.398,1.157,-0.686,1.111,0.176,1.157,0.337,0.391,-0.217,0.43,-0.108,0.629,0.081,0.013,-0.242,0.201,-0.108,0.134,-0.215,0.081,-0.419,0.067,-0.515,0.149,-0.163,0.108,-0.449,0.527,0,0.673,-0.054,0.243,-0.135,-0.108,-0.216,-0.243,3.231,0.398,3.38,0.398,0.801,-0.159,2.691,-0.159,2.841,-0.159,2.124,0.079,2.275,0.079,1,0
ICICIBANK,20190313,20190312,20190311,-37695,-37695,-38720,-38720,0.801,-0.159,1.719,0.079,0.219,-0.168,0.284,0.039,0.206,-0.129,0.206,-0.272,0.039,-0.363,0.374,0,0.052,-0.35,0.039,-0.246,0.284,-0.156,0.411,-0.039,0.206,-0.245,2.074,-38720,-38720,2.766,102.447,2.493,1.55,2.64,1.157,0.535,-0.405,0.52,-0.054,0.572,0.12,0.252,0.013,0.04,-0.147,0.066,-0.067,0.173,-0.093,0.146,-0.093,0.318,-0.08,0.357,-0.199,0.106,-0.44,0.292,-0.067,0.093,-0.373,-0.67,-0.559,-0.679,-38720,-38720,-38720,-38720,0,0,0,0,0,0,0,0,0,0,0,1
IDBI,20190312,20190311,20190308,3.057,2.095,2.074,1.103,2.31,-0.452,0.773,-0.223,0.111,-0.333,0.221,-0.222,0.552,0.111,0.111,-0.222,0,-0.333,0,-0.222,0.221,-0.111,0.111,-0.222,0.111,-0.67,0.333,-0.335,0,-0.783,-0.223,2.074,1.103,1.003,-2.14,2.97,0.226,1.003,-1.73,0.451,-0.8,0.226,-1.029,-0.114,-1.387,0.801,-0.115,0,-0.344,0.229,-0.115,0.114,-0.345,0.115,-0.23,0.229,-0.461,0.229,-0.346,0.115,-0.23,0.23,-0.115,0.23,-0.579,1.923,-2.422,-2.659,2.181,-0.787,2.181,-0.787,0,-0.992,0.109,-2.921,0.109,-2.921,0.109,-2.921,0.109,-2.921,1,0
IDBI,20190313,20190312,20190311,-4480,-4480,-4375,-4375,0,-0.992,0.109,-0.881,0.219,-0.22,0,-0.33,0.22,-0.889,0.111,-0.894,0.222,-0.787,0.223,-0.224,0.445,0,0.111,-0.336,0.111,-0.223,0,-0.335,0.334,-0.336,-2.346,-4375,-4375,-2.346,95.306,3.057,2.095,-2.346,1.003,2.31,-0.452,0.773,-0.223,0.111,-0.333,0.221,-0.222,0.552,0.111,0.111,-0.222,0,-0.333,0,-0.222,0.221,-0.111,0.111,-0.222,0.111,-0.67,0.333,-0.335,0,-0.783,0.222,-2.118,-2.118,-4375,-4375,-4375,-4375,0,0,0,0,0,0,0,0,0,0,0,1
IDEA,20190312,20190311,20190308,5.755,3.676,1.583,-0.588,1.355,-0.46,0.301,-0.455,3.221,0.151,0.442,-0.446,0.589,0,0.441,-0.148,0.147,-0.594,1.029,0.296,0.877,0.147,0.147,-0.592,0.441,-0.444,0.729,-0.147,1.729,-0.442,3.216,1.583,-0.588,5.072,-1.069,3.614,1.84,4.24,1.69,1.235,-0.471,0.62,-0.786,1.698,-0.473,0.462,-0.467,0.462,-0.155,0.765,-0.464,0.307,-0.933,0.309,-0.467,0.154,-0.31,0.462,-0.155,0.463,-0.155,0.92,-0.155,0.916,0,-1.56,-0.614,-0.614,1.583,-1.634,1.583,-1.634,0.576,-1.618,0.576,-2.675,0.576,-2.675,1.012,-1.783,1.012,-1.783,1,0
IDEA,20190313,20190312,20190311,-3355,-3355,-3320,-3320,0.576,-1.618,0.291,-0.735,1.156,0,0,-1.173,0.581,-0.587,0.292,-1.187,1.026,-0.297,1.019,0,0.87,-0.293,-0.146,-0.734,0.146,-0.147,0.728,0,1.156,-0.588,-0.146,-3320,-3320,-0.582,96.093,5.755,3.676,-1.023,4.24,1.355,-0.46,0.301,-0.455,3.221,0.151,0.442,-0.446,0.589,0,0.441,-0.148,0.147,-0.594,1.029,0.296,0.877,0.147,0.147,-0.592,0.441,-0.444,0.729,-0.147,1.729,-0.442,-3.323,-0.145,-1.023,-3320,-3320,-3320,-3320,0,0,0,0,0,0,0,0,0,0,0,1
IDFC,20190312,20190311,20190308,6.604,4.578,2.476,0.361,1.247,-0.38,0.743,-0.125,2.182,-0.248,1.794,-0.122,0.478,0,0.24,-0.241,0.716,0,0.12,-0.241,0.359,0,0.12,-0.969,0.601,0,0.24,-0.484,0.72,-0.242,3.023,2.476,0.361,4.808,-0.379,0.499,-1.141,4.232,-1.786,1.238,-0.251,0.248,-1.134,0.251,-0.889,0.253,-0.639,1.754,0.127,0.251,-0.889,0.379,-0.382,0.254,-0.255,0.127,-0.384,0.382,-0.128,0.255,-0.128,0.888,-0.128,0.635,-0.256,2.366,-1.02,-1.02,2.476,0.241,2.476,0.241,2.123,0,2.123,-0.121,2.123,-0.121,-0.119,-1.809,-0.119,-1.809,1,0
IDFC,20190313,20190312,20190311,-4050,-4050,-4105,-4105,2.123,0,-0.119,-1.199,0,-0.842,0.477,-0.361,0.239,-0.12,0.476,-0.481,0.834,-0.362,0.119,-0.24,0.119,-0.481,0.477,0,0.595,0,0.474,0.119,0.473,-0.598,-0.357,-4105,-4105,1.308,98.916,6.604,4.578,1.308,4.232,1.247,-0.38,0.743,-0.125,2.182,-0.248,1.794,-0.122,0.478,0,0.24,-0.241,0.716,0,0.12,-0.241,0.359,0,0.12,-0.969,0.601,0,0.24,-0.484,0.72,-0.242,-3.117,0.24,-0.363,-4105,-4105,-4105,-4105,0,0,0,0,0,0,0,0,0,0,0,1
INDUSINDBK,20190312,20190311,20190308,0.403,-0.462,0.822,-0.04,0.23,-0.609,0.185,-0.438,0.112,-0.093,-0.003,-0.458,0.198,-0.03,0.069,-0.329,-0.007,-0.306,0.056,-0.26,0.173,-0.073,0.232,-0.13,0.226,-0.047,0.594,-0.12,0.603,-0.411,0.026,0.822,-0.04,-0.125,-0.75,-0.262,-1.105,-0.423,-0.692,0.163,-0.322,0.238,-0.788,0.407,-0.159,0.138,-0.238,0.398,-0.162,0.046,-0.178,0.223,-0.043,0.039,-0.759,0.185,-0.169,0.29,-0.04,0.26,0.003,0.597,-0.017,0.115,-0.4,0.651,-0.198,-0.198,3.094,-0.255,4.442,-0.255,0.075,-0.793,2.364,-1.009,3.722,-1.009,2.761,-0.599,4.114,-0.599,1,0
INDUSINDBK,20190313,20190312,20190311,-152500,-152500,-156805,-156805,0.075,-0.793,0.21,-0.599,0.654,-0.135,0.095,-0.355,0.326,-0.072,0.691,0.01,0.575,0.016,0.662,-0.169,0.541,-0.193,1.062,-0.106,0.576,-0.313,0.508,-0.035,0.063,-1.63,3.139,-156805,-156805,2.744,102.405,0.403,-0.462,2.744,-0.423,0.23,-0.609,0.185,-0.438,0.112,-0.093,-0.003,-0.458,0.198,-0.03,0.069,-0.329,-0.007,-0.306,0.056,-0.26,0.173,-0.073,0.232,-0.13,0.226,-0.047,0.594,-0.12,0.603,-0.411,-0.026,-0.454,-0.753,-156805,-156805,-156805,-156805,0,0,0,0,0,0,0,0,0,0,0,1
INFRATEL,20190312,20190311,20190308,3.987,0.631,0.031,-3.463,2.524,-0.36,0.631,-0.447,0.364,-0.048,0.016,-0.445,0.269,-0.079,0.205,-0.286,0.348,-0.032,0.032,-0.285,0.41,-0.174,0.441,-0.063,0.534,-0.047,0.657,-0.142,0.823,-0.425,1.533,0.031,-3.463,3.957,-0.163,2.714,-0.163,3.957,-0.311,1.097,-0.508,0.226,-0.651,0.146,-0.588,0.179,-0.082,0.195,-0.409,0.146,-0.31,0.049,-0.196,0.147,-0.327,0.261,-0.213,0.016,-0.377,0.359,0.098,0.163,-0.246,0.294,-0.543,1.229,-0.409,-0.507,0.93,-3.463,0.93,-3.463,0.078,-3.414,0.976,-3.414,0.976,-3.414,3.3,-0.338,3.3,-0.338,1,0
